Logical Sensor ID,Timestamp,Value
45,2012-01-11T02:00:00.000Z,-3.757
45,2012-01-11T03:00:00.000Z,-4.818
45,2012-01-11T04:00:00.000Z,-5.496
45,2012-01-11T05:00:00.000Z,-0.889
45,2012-01-11T06:00:00.000Z,0
45,2012-01-11T07:00:00.000Z,-6.082
45,2012-01-11T08:00:00.000Z,-11.1
45,2012-01-11T09:00:00.000Z,-6.174
45,2012-01-11T10:00:00.000Z,-6.682
45,2012-01-11T11:00:00.000Z,-9.37
45,2012-01-11T12:00:00.000Z,-7.01
45,2012-01-11T13:00:00.000Z,-10.13
45,2012-01-11T14:00:00.000Z,-9.96
45,2012-01-11T15:00:00.000Z,-12.92
45,2012-01-11T16:00:00.000Z,-17.23
45,2012-01-11T17:00:00.000Z,-11.35
45,2012-01-11T18:00:00.000Z,0.269
45,2012-01-11T19:00:00.000Z,10.77
45,2012-01-11T20:00:00.000Z,13.19
45,2012-01-11T21:00:00.000Z,13.3
45,2012-01-11T22:00:00.000Z,5.806
45,2012-01-11T23:00:00.000Z,-5.286
45,2012-01-12T00:00:00.000Z,-11.87
45,2012-01-12T01:00:00.000Z,-9.39
45,2012-01-12T02:00:00.000Z,-9.91
45,2012-01-12T03:00:00.000Z,-17.19
45,2012-01-12T04:00:00.000Z,-7.098
45,2012-01-12T05:00:00.000Z,-6.31
45,2012-01-12T06:00:00.000Z,-7.244
45,2012-01-12T07:00:00.000Z,-7.979
45,2012-01-12T08:00:00.000Z,-5.086
45,2012-01-12T09:00:00.000Z,-7.247
45,2012-01-12T10:00:00.000Z,-7.308
45,2012-01-12T11:00:00.000Z,-5.679
45,2012-01-12T12:00:00.000Z,-5.736
45,2012-01-12T13:00:00.000Z,-10.24
45,2012-01-12T14:00:00.000Z,-4.66
45,2012-01-12T15:00:00.000Z,-7.865
45,2012-01-12T16:00:00.000Z,-14.49
45,2012-01-12T17:00:00.000Z,-17.92
45,2012-01-12T18:00:00.000Z,2.875
45,2012-01-12T19:00:00.000Z,15.58
45,2012-01-12T20:00:00.000Z,23.89
45,2012-01-12T21:00:00.000Z,22.27
45,2012-01-12T22:00:00.000Z,14.01
45,2012-01-12T23:00:00.000Z,0.051
45,2012-01-13T00:00:00.000Z,-12.19
45,2012-01-13T01:00:00.000Z,-7.104
45,2012-01-13T02:00:00.000Z,-7.507
45,2012-01-13T03:00:00.000Z,-7.549
45,2012-01-13T04:00:00.000Z,-6.058
45,2012-01-13T05:00:00.000Z,-2.315
45,2012-01-13T06:00:00.000Z,-9.62
45,2012-01-13T07:00:00.000Z,-7.294
45,2012-01-13T08:00:00.000Z,-10.61
45,2012-01-13T09:00:00.000Z,-6.315
45,2012-01-13T10:00:00.000Z,-10.39
45,2012-01-13T11:00:00.000Z,-9.33
45,2012-01-13T12:00:00.000Z,-10.53
45,2012-01-13T13:00:00.000Z,-8.67
45,2012-01-13T14:00:00.000Z,-5.477
45,2012-01-13T15:00:00.000Z,-7.092
45,2012-01-13T16:00:00.000Z,-24.94
45,2012-01-13T17:00:00.000Z,-14.71
45,2012-01-13T18:00:00.000Z,-1.254
45,2012-01-13T19:00:00.000Z,9
45,2012-01-13T20:00:00.000Z,19.13
45,2012-01-13T21:00:00.000Z,21.18
45,2012-01-13T22:00:00.000Z,5.044
45,2012-01-13T23:00:00.000Z,-7.666
45,2012-01-14T00:00:00.000Z,-20.6
45,2012-01-14T01:00:00.000Z,-12.76
45,2012-01-14T02:00:00.000Z,-9
45,2012-01-14T03:00:00.000Z,-9.09
45,2012-01-14T04:00:00.000Z,-6.437
45,2012-01-14T05:00:00.000Z,-6.286
45,2012-01-14T06:00:00.000Z,-7.57
45,2012-01-14T07:00:00.000Z,-5.028
45,2012-01-14T08:00:00.000Z,-5.469
45,2012-01-14T09:00:00.000Z,-0.571
45,2012-01-14T10:00:00.000Z,-9.03
45,2012-01-14T11:00:00.000Z,-7.213
45,2012-01-14T12:00:00.000Z,-6.572
45,2012-01-14T13:00:00.000Z,-4.58
45,2012-01-14T14:00:00.000Z,-1.14
45,2012-01-14T15:00:00.000Z,-5.983
45,2012-01-14T16:00:00.000Z,-21.65
45,2012-01-14T17:00:00.000Z,-14.25
45,2012-01-14T18:00:00.000Z,-0.135
45,2012-01-14T19:00:00.000Z,11.44
45,2012-01-14T20:00:00.000Z,17.75
45,2012-01-14T21:00:00.000Z,16.53
45,2012-01-14T22:00:00.000Z,6.996
45,2012-01-14T23:00:00.000Z,-2.444
45,2012-01-15T00:00:00.000Z,-12.05
45,2012-01-15T01:00:00.000Z,-10.74
45,2012-01-15T02:00:00.000Z,-10.23
45,2012-01-15T03:00:00.000Z,-11.06
45,2012-01-15T04:00:00.000Z,-11.17
45,2012-01-15T05:00:00.000Z,-10.26
45,2012-01-15T06:00:00.000Z,-12.29
45,2012-01-15T07:00:00.000Z,-8.31
45,2012-01-15T08:00:00.000Z,-9.76
45,2012-01-15T09:00:00.000Z,-1.161
45,2012-01-15T10:00:00.000Z,-2.712
45,2012-01-15T11:00:00.000Z,-0.997
45,2012-01-15T12:00:00.000Z,1.808
45,2012-01-15T13:00:00.000Z,-0.762
45,2012-01-15T14:00:00.000Z,-0.968
45,2012-01-15T15:00:00.000Z,-0.87
45,2012-01-15T16:00:00.000Z,1.999
45,2012-01-15T17:00:00.000Z,-2.452
45,2012-01-15T18:00:00.000Z,1.055
45,2012-01-15T19:00:00.000Z,16.67
45,2012-01-15T20:00:00.000Z,11.6
45,2012-01-15T21:00:00.000Z,17.9
45,2012-01-15T22:00:00.000Z,8.52
45,2012-01-15T23:00:00.000Z,-5.549
45,2012-01-16T00:00:00.000Z,-11.52
45,2012-01-16T01:00:00.000Z,-13.3
45,2012-01-16T02:00:00.000Z,-15.28
45,2012-01-16T03:00:00.000Z,-16.1
